"Answer_ID","User","Timestamp","Question_ID","Answer"
"122774441","992692","2025-10-14 13:12:53","7399922","B"
"122774444","992714","2025-10-14 13:13:05","7399923","B"
"122774450","992692","2025-10-14 13:13:41","7399792","D"
"122774458","992714","2025-10-14 13:14:37","7399922","A"
"122774462","992681","2025-10-14 13:14:50","7399836","D"
"122774466","992692","2025-10-14 13:15:14","7399826","B"
"122774470","992714","2025-10-14 13:15:38","7399884","A"
"122774471","992714","2025-10-14 13:16:06","7399890","B"
"122774478","992714","2025-10-14 13:17:00","7399862","B"
"122774479","992703","2025-10-14 13:17:37","7399889","D"
"122774484","992384","2025-10-14 13:18:09","7399626","E"
"122774489","992697","2025-10-14 13:18:52","7397933","C"
"122774504","992703","2025-10-14 13:20:58","7399807","A"
"122774506","992384","2025-10-14 13:21:40","7399619","B"
"122774508","992697","2025-10-14 13:22:52","7397869","A"
"122774513","992717","2025-10-14 13:23:50","7397941","A"
"122774521","992717","2025-10-14 13:25:02","7397894","B"
"122774537","992718","2025-10-14 13:27:21","7399831","A"
"122774538","992697","2025-10-14 13:27:22","7398601","B"
"122774542","992703","2025-10-14 13:27:44","7398593","C"
"122774552","992704","2025-10-14 13:28:42","7399787","A"
"122774562","992709","2025-10-14 13:29:59","7399937","B"
"122774570","992703","2025-10-14 13:30:25","7399941","E"
"122774592","992718","2025-10-14 13:32:43","7398208","C"
"122774605","992724","2025-10-14 13:34:00","7399941","B"
"122774610","992704","2025-10-14 13:34:25","7398887","B"
"122774623","992725","2025-10-14 13:35:29","7398073","E"
"122774624","992198","2025-10-14 13:35:37","7399951","D"
"122774627","992724","2025-10-14 13:35:42","7399869","B"
"122774630","992717","2025-10-14 13:36:03","7399951","B"
"122774635","992268","2025-10-14 13:36:27","7399958","A"
"122774641","992628","2025-10-14 13:37:09","7399941","E"
"122774645","992198","2025-10-14 13:37:49","7399940","D"
"122774646","992724","2025-10-14 13:37:53","7399830","D"
"122774657","992198","2025-10-14 13:39:14","7399937","A"
"122774659","992709","2025-10-14 13:39:40","7399926","E"
"122774662","992708","2025-10-14 13:40:07","7399937","B"
"122774669","992198","2025-10-14 13:40:48","7399922","B"
"122774670","992628","2025-10-14 13:40:55","7399964","A"
"122774678","992628","2025-10-14 13:42:15","7399951","B"
"122774682","992725","2025-10-14 13:42:33","7398794","C"
"122774687","992708","2025-10-14 13:43:16","7399276","B"
"122774688","992722","2025-10-14 13:43:17","7399869","B"
"122774694","992628","2025-10-14 13:43:52","7399924","B"
"122774699","992725","2025-10-14 13:44:22","7397863","C"
"122774700","992668","2025-10-14 13:44:26","7399969","C"
"122774709","992725","2025-10-14 13:45:22","7397933","B"
"122774713","992656","2025-10-14 13:46:25","7399969","D"
"122774718","992628","2025-10-14 13:47:01","7399922","A"
"122774722","992730","2025-10-14 13:47:39","7399970","B"
"122774725","992720","2025-10-14 13:48:00","7399969","D"
"122774730","992730","2025-10-14 13:48:36","7399969","D"
"122774731","992725","2025-10-14 13:48:36","7398593","B"
"122774743","992651","2025-10-14 13:49:46","7399924","C"
"122774744","992628","2025-10-14 13:49:47","7399923","E"
"122774755","992720","2025-10-14 13:51:11","7399973","B"
"122774765","992628","2025-10-14 13:52:10","7399973","D"
"122774781","992722","2025-10-14 13:53:26","7399969","C"
"122774786","992731","2025-10-14 13:54:01","7399969","D"
"122774794","992731","2025-10-14 13:54:51","7399980","A"
"122774799","992722","2025-10-14 13:55:09","7399970","A"
"122774839","992697","2025-10-14 13:59:57","7399980","C"
"122774840","992722","2025-10-14 13:59:59","7399984","A"
"122774848","992628","2025-10-14 14:00:49","7399978","C"
"122774857","992729","2025-10-14 14:01:46","7399964","A"
"122774872","992729","2025-10-14 14:03:57","7399980","A"
"122774875","992735","2025-10-14 14:04:13","7399951","A"
"122774892","992735","2025-10-14 14:06:13","7399922","A"
"122774894","992737","2025-10-14 14:06:20","7399964","A"
"122774896","992260","2025-10-14 14:06:27","7399987","B"
"122774901","992720","2025-10-14 14:07:18","7399987","D"
"122774904","992737","2025-10-14 14:07:35","7399969","C"
"122774912","992260","2025-10-14 14:08:30","7399984","A"
"122774918","992735","2025-10-14 14:08:56","7399980","A"
"122774951","992720","2025-10-14 14:11:41","7399997","A"
"122774953","992737","2025-10-14 14:12:00","7399978","C"
"122774961","992651","2025-10-14 14:13:02","7399980","B"
"122774964","992735","2025-10-14 14:13:10","7400005","D"
"122774971","992737","2025-10-14 14:13:54","7399970","A"
"122774979","992681","2025-10-14 14:14:22","7400006","A"
"122774983","992729","2025-10-14 14:14:39","7399970","A"
"122774988","992734","2025-10-14 14:14:52","7399987","D"
"122774998","992720","2025-10-14 14:16:27","7400010","D"
"122775032","992720","2025-10-14 14:20:08","7399951","A"
"122775034","992681","2025-10-14 14:20:16","7400023","A"
"122775037","992736","2025-10-14 14:20:32","7400005","E"
"122775059","992720","2025-10-14 14:23:40","7399980","C"
"122775060","918078","2025-10-14 14:23:47","7397830","B"
"122775061","992735","2025-10-14 14:23:47","7400017","D"
"122775103","992736","2025-10-14 14:28:21","7399987","C"
"122775106","918078","2025-10-14 14:28:40","7397941","A"
"122775116","992720","2025-10-14 14:30:19","7399941","E"
"122775126","992736","2025-10-14 14:31:47","7399997","C"
"122775138","992578","2025-10-14 14:32:51","7400017","D"
"122775141","992736","2025-10-14 14:33:09","7399973","B"
"122775162","992578","2025-10-14 14:36:37","7399817","E"
"122775177","992720","2025-10-14 14:38:30","7399922","B"
"122775178","992614","2025-10-14 14:38:46","7397904","A"
"122775205","992753","2025-10-14 14:42:48","7400045","E"
"122775206","992614","2025-10-14 14:42:50","7397977","A"
"122775227","992720","2025-10-14 14:44:43","7399940","C"
"122775234","992614","2025-10-14 14:45:04","7398042","B"
"122775301","992676","2025-10-14 14:50:36","7400045","D"
"122775302","992614","2025-10-14 14:50:40","7398039","B"
"122775308","992748","2025-10-14 14:51:07","7400010","A"
"122775362","992731","2025-10-14 14:57:43","7400062","C"
"122775372","992731","2025-10-14 14:58:31","7398322","D"
"122775381","992731","2025-10-14 14:59:23","7397989","A"
"122775407","992350","2025-10-14 15:01:43","7400062","C"
"122775409","992661","2025-10-14 15:01:49","7400066","A"
"122775418","992696","2025-10-14 15:02:47","7400061","A"
"122775429","992753","2025-10-14 15:03:52","7400061","C"
"122775430","992759","2025-10-14 15:03:58","7400061","C"
"122775431","992760","2025-10-14 15:04:00","7400061","C"
"122775432","992350","2025-10-14 15:04:20","7398473","D"
"122775433","992763","2025-10-14 15:04:21","7399853","C"
"122775444","992753","2025-10-14 15:05:42","7400062","C"
"122775445","992759","2025-10-14 15:05:46","7400062","C"
"122775447","992760","2025-10-14 15:05:51","7400062","C"
"122775448","992763","2025-10-14 15:05:57","7399969","C"
"122775452","992350","2025-10-14 15:06:26","7399987","D"
"122775483","941815","2025-10-14 15:12:01","7400017","D"
"122775487","992453","2025-10-14 15:12:23","7399978","C"
"122775492","941815","2025-10-14 15:12:54","7400082","E"
"122775498","992770","2025-10-14 15:13:10","7400083","E"
"122775503","992765","2025-10-14 15:13:48","7397954","D"
"122775514","992723","2025-10-14 15:14:35","7400061","C"
"122775553","992661","2025-10-14 15:17:59","7400075","A"
"122775556","992723","2025-10-14 15:18:12","7400075","B"
"122775557","992772","2025-10-14 15:18:13","7400075","A"
"122775563","992765","2025-10-14 15:19:19","7399774","D"
"122775564","992458","2025-10-14 15:19:20","7400061","D"
"122775566","992761","2025-10-14 15:19:27","7399987","D"
"122775568","992352","2025-10-14 15:19:50","7400062","C"
"122775575","992761","2025-10-14 15:20:59","7400010","D"
"122775593","992352","2025-10-14 15:22:23","7398323","C"
"122775626","992765","2025-10-14 15:25:13","7399839","C"
"122775630","992748","2025-10-14 15:25:37","7399997","B"
"122775648","992748","2025-10-14 15:27:17","7398165","B"
"122775658","992748","2025-10-14 15:28:18","7398619","C"
"122775669","992748","2025-10-14 15:29:47","7399852","C"
"122775704","992458","2025-10-14 15:34:07","7397869","A"
"122775706","992777","2025-10-14 15:34:26","7400104","B"
"122775717","992458","2025-10-14 15:36:02","7397933","B"
"122775726","992777","2025-10-14 15:37:20","7400082","E"
"122775732","992771","2025-10-14 15:38:10","7400104","B"
"122775739","992781","2025-10-14 15:39:29","7400104","B"
"122775780","992781","2025-10-14 15:44:04","7400061","E"
"122775792","992756","2025-10-14 15:45:17","7400117","C"
"122775798","992756","2025-10-14 15:47:13","7400089","B"
"122775805","992756","2025-10-14 15:48:08","7400083","C"
"122775809","992756","2025-10-14 15:48:58","7400010","D"
"122775820","992784","2025-10-14 15:50:11","7400117","C"
"122775837","992765","2025-10-14 15:52:13","7400116","C"
"122775857","992379","2025-10-14 15:54:22","7398887","B"
"122775868","992784","2025-10-14 15:55:04","7400121","D"
"122775883","992791","2025-10-14 15:56:42","7400117","C"
"122775886","992781","2025-10-14 15:57:44","7399984","A"
"122775926","992772","2025-10-14 16:01:22","7400112","D"
"122775966","992784","2025-10-14 16:07:39","7400061","C"
"122775989","992775","2025-10-14 16:09:40","7400121","D"
"122776002","992775","2025-10-14 16:11:27","7400116","C"
"122776015","992785","2025-10-14 16:12:55","7397830","B"
"122776029","992785","2025-10-14 16:14:34","7397941","A"
"122776049","992765","2025-10-14 16:16:27","7400104","B"
"122776063","992788","2025-10-14 16:17:34","7400116","B"
"122776118","992788","2025-10-14 16:22:11","7399706","B"
"122776126","992788","2025-10-14 16:24:22","7398583","C"
"122776142","992784","2025-10-14 16:26:48","7398887","B"
"122776145","992797","2025-10-14 16:27:25","7400152","A"
"122776152","992797","2025-10-14 16:29:17","7400158","B"
"122776162","992511","2025-10-14 16:31:04","7400158","B"
"122776182","992511","2025-10-14 16:33:30","7400152","E"
"122776198","992782","2025-10-14 16:35:04","7400155","E"
"122776218","992723","2025-10-14 16:37:21","7400166","B"
"122776222","992723","2025-10-14 16:38:01","7400164","A"
"122776224","992796","2025-10-14 16:38:29","7400164","A"
"122776229","992782","2025-10-14 16:38:56","7400164","A"
"122776230","992723","2025-10-14 16:39:10","7400155","A"
"122776237","992782","2025-10-14 16:40:14","7400146","C"
"122776249","992379","2025-10-14 16:42:16","7398322","D"
"122776272","992796","2025-10-14 16:47:16","7398711","A"
"122776288","992808","2025-10-14 16:49:49","7400166","E"
"122776315","992379","2025-10-14 16:53:26","7399820","C"
"122776326","992796","2025-10-14 16:54:30","7400175","A"
"122776336","992623","2025-10-14 16:55:16","7398759","A"
"122776354","992777","2025-10-14 16:57:52","7398619","C"
"122776355","992623","2025-10-14 16:57:53","7400121","A"
"122776363","992796","2025-10-14 16:59:19","7399800","E"
"122776394","992259","2025-10-14 17:02:54","7397869","A"
"122776413","992811","2025-10-14 17:08:47","7400188","A"
"122776419","992811","2025-10-14 17:09:49","7400151","D"
"122776430","992808","2025-10-14 17:12:59","7400178","E"
"122776436","992808","2025-10-14 17:14:08","7400175","B"
"122776448","992817","2025-10-14 17:15:06","7400155","A"
"122776478","992817","2025-10-14 17:17:59","7400111","B"
"122776486","992749","2025-10-14 17:18:48","7400155","A"
"122776493","992812","2025-10-14 17:19:20","7400188","A"
"122776498","992812","2025-10-14 17:20:43","7400175","D"
"122776505","992814","2025-10-14 17:22:07","7400164","A"
"122776506","992812","2025-10-14 17:22:13","7400178","C"
"122776514","992814","2025-10-14 17:25:05","7400155","A"
"122776515","992379","2025-10-14 17:25:25","7398794","E"
"122776516","992819","2025-10-14 17:25:28","7400155","B"
"122776521","992749","2025-10-14 17:27:49","7400166","B"
"122776524","992819","2025-10-14 17:28:28","7398042","E"
"122776536","992801","2025-10-14 17:32:04","7400188","A"
"122776549","992823","2025-10-14 17:35:20","7397869","A"
"122776554","992799","2025-10-14 17:36:48","7400206","B"
"122776556","992823","2025-10-14 17:37:15","7397838","C"
"122776564","992817","2025-10-14 17:39:15","7400062","C"
"122776581","992817","2025-10-14 17:42:23","7398600","D"
"122776587","992801","2025-10-14 17:42:52","7400175","B"
"122776592","992801","2025-10-14 17:44:00","7400206","B"
"122776596","992826","2025-10-14 17:44:29","7400206","B"
"122776601","992799","2025-10-14 17:45:11","7398042","E"
"122776605","992826","2025-10-14 17:45:45","7400188","A"
"122776621","992801","2025-10-14 17:53:28","7400155","B"
"122776628","992828","2025-10-14 17:56:29","7400218","A"
"122776633","992822","2025-10-14 17:57:42","7400188","A"
"122776634","992799","2025-10-14 17:58:10","7400196","C"
"122776637","992828","2025-10-14 17:58:39","7400206","B"
"122776638","992829","2025-10-14 17:58:41","7400220","A"
"122776639","992829","2025-10-14 17:58:57","7400206","B"
"122776641","941241","2025-10-14 17:59:38","7400206","B"
"122776643","992828","2025-10-14 17:59:47","7400175","A"
"122776645","992813","2025-10-14 18:01:08","7400220","D"
"122776646","941241","2025-10-14 18:01:10","7400220","A"
"122776663","992832","2025-10-14 18:06:25","7400218","E"
"122776665","992813","2025-10-14 18:07:50","7400197","B"
"122776668","992771","2025-10-14 18:10:12","7400223","C"
"122776669","992788","2025-10-14 18:10:28","7399701","D"
"122776670","992833","2025-10-14 18:10:35","7400227","B"
"122776672","992833","2025-10-14 18:11:39","7400230","B"
"122776677","992163","2025-10-14 18:13:32","7400209","E"
"122776680","992834","2025-10-14 18:14:33","7400223","A"
"122776681","992832","2025-10-14 18:14:38","7400223","A"
"122776682","992579","2025-10-14 18:15:23","7400220","A"
"122776689","992801","2025-10-14 18:17:11","7400121","B"
"122776690","992148","2025-10-14 18:19:29","7400220","A"
"122776691","992837","2025-10-14 18:19:39","7400231","B"
"122776692","992822","2025-10-14 18:19:48","7397941","A"
"122776693","992837","2025-10-14 18:21:50","7399964","A"
"122776696","992838","2025-10-14 18:25:13","7400231","D"
"122776699","992837","2025-10-14 18:25:35","7399853","C"
"122776904","992844","2025-10-14 19:19:49","7400220","A"
"122776905","992843","2025-10-14 19:20:06","7400231","E"
"122776911","992842","2025-10-14 19:21:45","7400237","D"
"122776913","992843","2025-10-14 19:21:58","7400206","C"
"122776916","992844","2025-10-14 19:22:34","7400206","B"
"122776924","992843","2025-10-14 19:24:17","7400203","C"
"122776937","992845","2025-10-14 19:26:41","7399980","A"
"122776960","992842","2025-10-14 19:31:35","7398008","D"
"122776976","992842","2025-10-14 19:33:47","7398088","B"
"122776983","992845","2025-10-14 19:35:09","7399820","E"
"122777007","992849","2025-10-14 19:41:40","7400265","E"
"122777011","992849","2025-10-14 19:42:23","7400231","E"
"122777027","992579","2025-10-14 19:46:28","7399616","C"
"122777041","992858","2025-10-14 19:50:44","7400270","E"
"122777048","992852","2025-10-14 19:52:02","7398473","B"
"122777049","992856","2025-10-14 19:52:05","7397830","C"
"122777053","992858","2025-10-14 19:52:43","7397869","A"
"122777060","992858","2025-10-14 19:53:36","7397858","C"
"122777066","992858","2025-10-14 19:54:20","7397941","A"
"122777067","992857","2025-10-14 19:54:21","7399675","B"
"122777075","992856","2025-10-14 19:55:10","7399923","A"
"122777087","992847","2025-10-14 19:57:03","7400270","D"
"122777100","992847","2025-10-14 19:58:39","7400220","A"
"122777105","992856","2025-10-14 19:58:58","7398724","C"
"122777107","992319","2025-10-14 19:59:21","7400270","E"
"122777122","992831","2025-10-14 20:01:01","7400284","E"
"122777130","992856","2025-10-14 20:02:28","7399774","B"
"122777134","992319","2025-10-14 20:03:43","7400237","E"
"122777136","992860","2025-10-14 20:04:20","7400283","C"
"122777137","992831","2025-10-14 20:04:32","7400283","B"
"122777141","992862","2025-10-14 20:05:45","7399774","C"
"122777142","992723","2025-10-14 20:05:48","7400237","D"
"122777144","992722","2025-10-14 20:06:01","7397830","D"
"122777145","992842","2025-10-14 20:06:18","7400271","C"
"122777147","992831","2025-10-14 20:06:33","7398759","C"
"122777154","992831","2025-10-14 20:07:26","7397869","A"
"122777161","992319","2025-10-14 20:08:10","7400231","E"
"122777166","992860","2025-10-14 20:09:14","7400284","C"
"122777177","992860","2025-10-14 20:11:30","7400230","B"
"122777178","992831","2025-10-14 20:12:08","7400230","A"
"122777179","992319","2025-10-14 20:12:09","7400284","C"
"122777188","992468","2025-10-14 20:13:52","7400283","D"
"122777192","992831","2025-10-14 20:14:31","7397906","D"
"122777195","992842","2025-10-14 20:14:40","7400295","A"
"122777197","992831","2025-10-14 20:15:00","7400235","B"
"122777201","992842","2025-10-14 20:15:50","7400283","C"
"122777206","992468","2025-10-14 20:17:23","7400270","D"
"122777209","992842","2025-10-14 20:18:44","7400274","B"
"122777211","992150","2025-10-14 20:19:03","7400270","E"
"122777216","992836","2025-10-14 20:20:02","7400270","B"
"122777217","992831","2025-10-14 20:20:05","7400274","D"
"122777219","992150","2025-10-14 20:20:43","7400236","E"
"122777224","992246","2025-10-14 20:21:29","7400237","A"
"122777226","992831","2025-10-14 20:21:36","7398616","C"
"122777230","992831","2025-10-14 20:22:11","7399923","A"
"122777232","992836","2025-10-14 20:22:17","7400235","B"
"122777236","992150","2025-10-14 20:22:34","7400220","A"
"122777238","992677","2025-10-14 20:22:44","7398583","C"
"122777243","992150","2025-10-14 20:23:25","7400274","C"
"122777254","992150","2025-10-14 20:24:28","7400235","B"
"122777257","992831","2025-10-14 20:24:57","7398033","D"
"122777259","992150","2025-10-14 20:25:27","7400265","D"
"122777268","992834","2025-10-14 20:26:38","7400139","C"
"122777283","992677","2025-10-14 20:27:48","7397838","B"
"122777292","992861","2025-10-14 20:28:38","7400298","C"
"122777312","992861","2025-10-14 20:30:59","7397941","A"
"122777315","992831","2025-10-14 20:31:14","7400308","A"
"122777323","992831","2025-10-14 20:31:57","7399936","A"
"122777328","992861","2025-10-14 20:32:28","7397954","E"
"122777331","972402","2025-10-14 20:32:47","7400283","C"
"122777332","992852","2025-10-14 20:32:48","7398601","A"
"122777335","992831","2025-10-14 20:33:22","7398659","C"
"122777343","992831","2025-10-14 20:34:18","7399701","E"
"122777345","992869","2025-10-14 20:34:37","7400306","B"
"122777346","992246","2025-10-14 20:34:49","7400274","B"
"122777351","972402","2025-10-14 20:35:30","7400056","D"
"122777359","992258","2025-10-14 20:36:47","7398246","A"
"122777360","992831","2025-10-14 20:36:55","7398593","E"
"122777362","992677","2025-10-14 20:37:21","7400284","C"
"122777369","992258","2025-10-14 20:38:26","7400283","C"
"122777371","992861","2025-10-14 20:38:40","7397891","D"
"122777383","992852","2025-10-14 20:40:42","7397830","D"
"122777391","992246","2025-10-14 20:42:03","7400230","B"
"122777402","992190","2025-10-14 20:44:05","7400298","C"
"122777409","992598","2025-10-14 20:45:16","7400321","B"
"122777417","992852","2025-10-14 20:46:24","7400237","C"
"122777440","992669","2025-10-14 20:51:59","7400339","C"
"122777442","992873","2025-10-14 20:52:25","7400326","D"
"122777447","992177","2025-10-14 20:52:45","7400306","B"
"122777456","992246","2025-10-14 20:54:30","7399820","D"
"122777462","992880","2025-10-14 20:56:11","7400321","A"
"122777464","992873","2025-10-14 20:56:31","7400339","C"
"122777465","992881","2025-10-14 20:56:33","7400341","A"
"122777468","992879","2025-10-14 20:56:42","7400237","E"
"122777470","992866","2025-10-14 20:57:10","7400339","C"
"122777471","992878","2025-10-14 20:57:13","7400326","D"
"122777477","992873","2025-10-14 20:58:32","7400321","B"
"122777480","992879","2025-10-14 20:58:39","7397956","D"
"122777481","992880","2025-10-14 20:58:45","7397869","A"
"122777488","992881","2025-10-14 20:59:39","7400088","A"
"122777493","992880","2025-10-14 20:59:58","7397838","B"
"122777494","992882","2025-10-14 21:00:08","7400339","C"
"122777495","992866","2025-10-14 21:00:14","7399727","D"
"122777500","992880","2025-10-14 21:01:03","7399890","B"
"122777504","992882","2025-10-14 21:01:48","7399332","B"
"122777509","992880","2025-10-14 21:02:49","7398183","C"
"122777514","992879","2025-10-14 21:03:09","7397919","C"
"122777515","992866","2025-10-14 21:03:13","7400306","B"
"122777541","992875","2025-10-14 21:08:49","7400341","A"
"122777546","992879","2025-10-14 21:09:23","7399774","B"
"122777554","992887","2025-10-14 21:10:23","7400359","A"
"122777570","992875","2025-10-14 21:11:50","7400303","C"
"122777571","992874","2025-10-14 21:11:53","7400359","A"
"122777580","942390","2025-10-14 21:13:22","7400321","B"
"122777586","992874","2025-10-14 21:14:00","7399831","B"
"122777587","992773","2025-10-14 21:14:01","7400362","B"
"122777588","992887","2025-10-14 21:14:15","7398140","A"
"122777594","992886","2025-10-14 21:15:06","7400361","A"
"122777610","992886","2025-10-14 21:17:20","7397830","B"
"122777614","942390","2025-10-14 21:17:40","7400274","D"
"122777621","992863","2025-10-14 21:18:44","7400341","A"
"122777624","942390","2025-10-14 21:19:16","7400359","B"
"122777626","992886","2025-10-14 21:19:23","7398033","B"
"122777629","992863","2025-10-14 21:19:52","7400361","E"
"122777631","942390","2025-10-14 21:20:03","7400361","D"
"122777640","992863","2025-10-14 21:20:42","7400235","B"
"122777646","942390","2025-10-14 21:21:36","7400311","A"
"122777649","972402","2025-10-14 21:21:46","7400358","D"
"122777654","992886","2025-10-14 21:22:14","7398473","B"
"122777658","992282","2025-10-14 21:22:28","7400341","A"
"122777665","992773","2025-10-14 21:23:07","7400357","D"
"122777676","992842","2025-10-14 21:24:19","7400364","D"
"122777684","992901","2025-10-14 21:24:45","7400341","A"
"122777689","987556","2025-10-14 21:25:11","7400341","A"
"122777694","942390","2025-10-14 21:26:16","7400339","C"
"122777697","992842","2025-10-14 21:26:45","7400341","A"
"122777703","992282","2025-10-14 21:27:43","7400123","C"
"122777708","992886","2025-10-14 21:28:17","7397933","C"
"122777717","992773","2025-10-14 21:28:50","7400308","A"
"122777721","992886","2025-10-14 21:29:01","7400237","A"
"122777732","992282","2025-10-14 21:29:55","7399616","C"
"122777738","987556","2025-10-14 21:30:28","7400367","A"
"122777743","992882","2025-10-14 21:30:59","7400321","D"
"122777745","992886","2025-10-14 21:31:07","7397892","A"
"122777750","992896","2025-10-14 21:32:09","7400364","C"
"122777754","992908","2025-10-14 21:32:49","7400364","C"
"122777768","992896","2025-10-14 21:34:17","7399028","D"
"122777796","992888","2025-10-14 21:37:00","7400359","B"
"122777798","992896","2025-10-14 21:37:09","7398178","B"
"122777812","992842","2025-10-14 21:38:21","7400270","B"
"122777818","992888","2025-10-14 21:39:29","7400377","B"
"122777827","992706","2025-10-14 21:40:34","7400341","A"
"122777869","992913","2025-10-14 21:43:39","7400341","A"
"122777880","992436","2025-10-14 21:44:25","7400372","C"
"122777886","992410","2025-10-14 21:44:48","7400380","B"
"122777890","992706","2025-10-14 21:45:01","7397929","D"
"122777921","992902","2025-10-14 21:46:54","7400341","A"
"122777996","992902","2025-10-14 21:50:38","7400308","E"
"122778037","992410","2025-10-14 21:52:34","7400361","D"
"122778049","989541","2025-10-14 21:53:12","7400380","E"
"122778091","992904","2025-10-14 21:56:27","7400341","A"
"122778095","989541","2025-10-14 21:57:02","7400341","D"
"122778101","992918","2025-10-14 21:57:33","7400418","B"
"122778108","992904","2025-10-14 21:58:26","7400306","B"
"122778110","989541","2025-10-14 21:58:44","7400418","B"
"122778113","992918","2025-10-14 21:58:53","7400399","B"
"122778114","992410","2025-10-14 21:59:00","7398208","C"
"122778115","992923","2025-10-14 21:59:09","7400298","A"
"122778116","992925","2025-10-14 21:59:12","7397830","A"
"122778134","992410","2025-10-14 22:00:51","7400418","B"
"122778148","992923","2025-10-14 22:01:57","7400431","D"
"122778149","992919","2025-10-14 22:01:58","7400426","A"
"122778150","992859","2025-10-14 22:02:17","7400418","B"
"122778157","992898","2025-10-14 22:02:55","7400418","D"
"122778159","992919","2025-10-14 22:03:02","7400418","B"
"122778164","992859","2025-10-14 22:03:33","7398183","B"
"122778166","992410","2025-10-14 22:03:49","7400227","B"
"122778172","992435","2025-10-14 22:04:29","7400237","D"
"122778173","992919","2025-10-14 22:04:31","7400431","A"
"122778181","992410","2025-10-14 22:05:14","7399936","C"
"122778182","992859","2025-10-14 22:05:36","7398448","C"
"122778185","992898","2025-10-14 22:05:53","7400380","B"
"122778189","992897","2025-10-14 22:06:32","7400436","B"
"122778194","992919","2025-10-14 22:07:13","7400437","B"
"122778196","992930","2025-10-14 22:07:28","7400361","E"
"122778203","992751","2025-10-14 22:08:27","7398473","D"
"122778206","992924","2025-10-14 22:08:42","7400437","B"
"122778209","992919","2025-10-14 22:09:00","7400441","B"
"122778213","992878","2025-10-14 22:09:32","7400426","A"
"122778216","992898","2025-10-14 22:09:53","7400426","A"
"122778221","992410","2025-10-14 22:10:24","7400433","B"
"122778224","992924","2025-10-14 22:10:37","7400418","B"
"122778225","992920","2025-10-14 22:10:46","7400441","B"
"122778226","992916","2025-10-14 22:10:48","7400431","D"
"122778227","989541","2025-10-14 22:10:54","7399933","B"
"122778229","992436","2025-10-14 22:11:30","7400399","B"
"122778230","992751","2025-10-14 22:11:38","7398346","D"
"122778233","992924","2025-10-14 22:12:03","7400431","D"
"122778240","992920","2025-10-14 22:13:22","7400422","E"
"122778242","992924","2025-10-14 22:13:38","7400441","B"
"122778245","967731","2025-10-14 22:14:37","7400439","C"
"122778251","967731","2025-10-14 22:15:20","7400437","B"
"122778254","992920","2025-10-14 22:15:29","7400443","A"
"122778258","992436","2025-10-14 22:15:55","7400439","C"
"122778259","992842","2025-10-14 22:16:04","7400449","D"
"122778261","992878","2025-10-14 22:16:10","7397937","E"
"122778264","992387","2025-10-14 22:16:40","7400449","D"
"122778265","992842","2025-10-14 22:16:44","7398432","A"
"122778268","992925","2025-10-14 22:16:56","7400237","E"
"122778271","992936","2025-10-14 22:17:25","7400367","E"
"122778276","992920","2025-10-14 22:17:49","7398659","C"
"122778279","992773","2025-10-14 22:18:10","7400444","B"
"122778280","992930","2025-10-14 22:18:25","7400274","C"
"122778282","992387","2025-10-14 22:18:32","7400439","C"
"122778285","992930","2025-10-14 22:18:57","7399933","B"
"122778326","992751","2025-10-14 22:22:13","7398722","A"
"122778331","989541","2025-10-14 22:22:23","7400441","A"
"122778334","992878","2025-10-14 22:22:42","7400418","B"
"122778339","992916","2025-10-14 22:22:53","7400380","B"
"122778357","989541","2025-10-14 22:24:16","7400449","B"
"122778360","992936","2025-10-14 22:24:29","7397990","D"
"122778370","992631","2025-10-14 22:25:08","7400437","B"
"122778373","992869","2025-10-14 22:25:26","7400448","C"
"122778392","989541","2025-10-14 22:26:44","7400439","A"
"122778412","992772","2025-10-14 22:28:21","7400459","C"
"122778418","992435","2025-10-14 22:28:38","7399890","B"
"122778420","989541","2025-10-14 22:28:39","7400431","D"
"122778432","992941","2025-10-14 22:29:28","7400448","C"
"122778451","992936","2025-10-14 22:31:07","7399890","B"
"122778469","992878","2025-10-14 22:32:30","7397956","D"
"122778479","992941","2025-10-14 22:33:09","7400437","B"
"122778484","992895","2025-10-14 22:33:23","7400461","D"
"122778507","992869","2025-10-14 22:35:04","7400461","D"
"122778509","992901","2025-10-14 22:35:19","7400444","C"
"122778530","992942","2025-10-14 22:37:41","7400444","D"
"122778535","992946","2025-10-14 22:38:08","7400461","D"
"122778536","992379","2025-10-14 22:38:15","7399800","E"
"122778551","992901","2025-10-14 22:39:42","7400461","D"
"122778570","992946","2025-10-14 22:41:40","7400448","D"
"122778595","992949","2025-10-14 22:44:12","7400475","A"
"122778606","992949","2025-10-14 22:45:01","7400461","B"
"122778608","992903","2025-10-14 22:45:15","7400461","D"
"122778611","992942","2025-10-14 22:45:39","7400437","B"
"122778615","992949","2025-10-14 22:46:02","7400449","B"
"122778623","992949","2025-10-14 22:46:29","7400444","A"
"122778629","992949","2025-10-14 22:46:43","7400452","A"
"122778635","992949","2025-10-14 22:47:16","7400448","C"
"122778638","992949","2025-10-14 22:47:46","7400426","D"
"122778643","992949","2025-10-14 22:48:08","7400431","D"
"122778650","992949","2025-10-14 22:48:49","7400399","A"
"122778652","992949","2025-10-14 22:48:54","7400418","C"
"122778655","992949","2025-10-14 22:49:06","7400376","C"
"122778680","992903","2025-10-14 22:51:25","7400448","E"
"122778682","992944","2025-10-14 22:51:34","7400475","C"
